ID,product,amount,interest,installment,period,adminfee,servicefee,totinterest,paymentmethod,gender,marital_status,age,Employer,jobtitle,income,DV,age_group,income_group,total_fees,amount_to_totint,income_to_install,amount_to_install,income_to_age,amount_to_totfees
1527,Study Loan,35448.2,23,1461.03,36,735,42,14902.12,Government Payroll,Male,Married,48,National Department Welfare,NPO PROGRAMMES AND INSTITUTE SUPPORT,73517.19,0,"(44.0, 49.0]","(35000.0, 10000000000.0]",777,2.378575761,50.28432385,24.24587731,1500.350816,45.56323907
1528,Study Loan,24580,23,1031.39,36,735,42,10302.53,Government Payroll,Female,Single,34,Gauteng Department Education,EDUCATOR,23576.5,0,"(31.0, 41.0]","(17000.0, 25000.0]",777,2.385590181,22.83681554,23.80883193,673.6142857,31.59383033
1529,Study Loan,18071,23,774.55,36,735,42,7565.22,Government Payroll,Female,Married ANC,57,NATIONAL DEPARTMENT OF CORRECTIONAL SERVICES,WARDER,31737.35,0,"(52.0, 100.0]","(30000.0, 35000.0]",777,2.388378873,40.92237767,23.30088324,547.1956897,23.22750643
1530,Study Loan,10617,23,480.47,36,735,42,4432.97,Government Payroll,Female,Single,36,NATIONAL DEPARTMENT JUSTICE CONSTITUTIONAL DEVELOPMENT,admin,17226.35,0,"(31.0, 41.0]","(17000.0, 25000.0]",777,2.394468163,35.77865703,22.05121814,465.577027,13.64652956
1531,Study Loan,10930,23,492.81,36,735,42,4563.9,Government Payroll,Female,Single,37,Sap,POLICE OFFICER,16162.75,0,"(31.0, 41.0]","(12000.0, 17000.0]",777,2.394356941,32.73070614,22.13401916,425.3355263,14.04884319
1532,Study Loan,39900,23,1630.13,36,735,42,16537.51,Government Payroll,Female,Single,55,NORTH WEST EDUCATION AND SPORTS DEVELOPMENT,Teacher,25270.25,0,"(52.0, 100.0]","(25000.0, 30000.0]",777,2.41255107,15.49248067,24.46156959,451.2544643,51.28534704
1533,Study Loan,13428.5,23,588.82,36,735,42,5522.45,Government Payroll,Female,Single,53,Gauteng Department Education,EDUCATOR,23469.6,0,"(52.0, 100.0]","(17000.0, 25000.0]",777,2.431179788,39.79112272,22.76711539,434.6222222,17.26028278
1534,Study Loan,34100,23,1399.67,36,735,42,14041.05,Government Payroll,Male,Married,54,Sap,WARRANT-OFFICER,33311.44,0,"(52.0, 100.0]","(30000.0, 35000.0]",777,2.428420352,23.78250409,24.3454918,605.6625455,43.83033419
1535,Study Loan,9052,23,414.45,36,735,42,3621.3,Government Payroll,Female,Single,48,Deeds Registration Trading Account,REGISTRATIONS,22707.44,0,"(44.0, 49.0]","(17000.0, 25000.0]",777,2.498964746,54.65745577,21.78842219,463.4171429,11.63496144
1536,Study Loan,30000,23,1230.22,36,735,42,12041.41,Government Payroll,Male,Divorced,48,Eastern  Cape Office The Premier,DEPUTY DIRECTOR,53007.15,0,"(44.0, 49.0]","(35000.0, 10000000000.0]",777,2.491195699,43.05254138,24.36607592,1081.778571,38.56041131
1537,Study Loan,44844.12,23,1837.37,36,735,42,19054.29,Government Payroll,Female,Married,54,NATIONAL DEPARTMENT JUSTICE CONSTITUTIONAL DEVELOPMENT,ADMIN CLERK,17049.94,0,"(52.0, 100.0]","(17000.0, 25000.0]",777,2.35336854,9.274487726,24.39341373,309.9989091,57.64025707
1538,Study Loan,17234,23,743.99,36,735,42,7302.49,Government Payroll,Female,Single,57,NATIONAL DEPARTMENT OF HEALTH,DEPUTY DIRECTOR,59767.4,0,"(52.0, 100.0]","(35000.0, 10000000000.0]",777,2.35969379,80.22577484,23.13319642,1030.472414,22.15167095
1539,Study Loan,28570,23,1192.89,36,735,42,12127.15,Government Payroll,Female,Married,48,Western Cape Education,other,18007.94,0,"(44.0, 49.0]","(17000.0, 25000.0]",777,2.35567667,15.0834164,23.93017782,367.5089796,36.72236504
1540,Study Loan,11043,23,498.56,36,735,42,4658.65,Government Payroll,Female,Married ANC,53,Free State Department Education,Teacher,25260.94,0,"(52.0, 100.0]","(25000.0, 30000.0]",777,2.369920488,50.56637841,22.1054528,467.7951852,14.1940874
1541,Study Loan,35000,23,1446.69,36,735,42,14833.85,Government Payroll,Male,Married,58,NATIONAL DEPARTMENT JUSTICE CONSTITUTIONAL DEVELOPMENT,other,72353.23,0,"(52.0, 100.0]","(35000.0, 10000000000.0]",777,2.359309329,49.97840007,24.17644661,1226.325932,44.98714653
1542,Study Loan,25000,23,1050.91,36,735,42,10585.55,Government Payroll,Female,Married COP,55,Gauteng Department Education,Teacher,27234.94,0,"(52.0, 100.0]","(25000.0, 30000.0]",777,2.361486981,25.89094124,23.76629179,486.3382143,32.13367609
1543,Study Loan,31000,23,1287.64,36,735,42,13108.23,Government Payroll,Female,Married,47,Limpopo Province Education Department,Teacher,28370.1,0,"(44.0, 49.0]","(25000.0, 30000.0]",777,2.364746061,22.01553576,24.05636951,591.04375,39.84575835
1544,Study Loan,27766,23,1158.39,36,735,42,11689.17,Government Payroll,Female,Married,42,NORTH WEST EDUCATION AND SPORTS DEVELOPMENT,Teacher,22865.75,0,"(41.0, 44.0]","(17000.0, 25000.0]",777,2.375157932,19.72222462,23.94880066,531.7616279,35.68894602
1545,Study Loan,34490,23,1424.01,36,735,42,14526.93,Government Payroll,Female,Single,50,Free State Department Education,Teacher,29945.94,0,"(49.0, 52.0]","(25000.0, 30000.0]",777,2.374047782,21.01454727,24.20333892,587.1752941,44.33161954
1546,Study Loan,18600,23,795.85,36,735,42,7804.02,Government Payroll,Female,Single,47,NATIONAL DEPARTMENT OF HOME AFFAIRS,IMIGRATION OFFICER,21188.5,0,"(44.0, 49.0]","(17000.0, 25000.0]",777,2.383081658,26.5903244,23.34190877,441.4270833,23.90745501
1547,Study Loan,5962,23,296.83,36,735,42,2476.48,Government Payroll,Female,Single,38,Eastern Cape Department Health,Personal Assistant,25273.69,0,"(31.0, 41.0]","(25000.0, 30000.0]",777,2.40647755,84.85945002,20.01813115,648.0433333,7.663239075
1548,Study Loan,24900,23,1043.96,36,735,42,10436.22,Government Payroll,Male,Single,52,Eastern Cape Education Department,GENERAL WORKER,13414.25,0,"(49.0, 52.0]","(12000.0, 17000.0]",777,2.385692742,12.83709424,23.8286633,253.0990566,32.00514139
1549,Study Loan,39000,23,1600.33,36,735,42,16363.3,Government Payroll,Male,Single,35,Sap,Constable,18937.28,0,"(31.0, 41.0]","(17000.0, 25000.0]",777,2.38323668,11.82596966,24.35475511,526.0355556,50.1285347
1550,Study Loan,6879,23,332.83,36,735,42,2855.45,Government Payroll,Female,Single,47,KZN PROVINCIAL GOVERNMENT OF EDUCATION,Teacher,28833.19,0,"(44.0, 49.0]","(25000.0, 30000.0]",777,2.408233997,86.37087739,20.60629662,600.6914583,8.841902314
1551,Study Loan,25000,23,1047.34,36,735,42,10457.57,Government Payroll,Female,Single,47,KZN PROVINCIAL GOVERNMENT OF EDUCATION,EDUCATOR,25379.19,0,"(44.0, 49.0]","(25000.0, 30000.0]",777,2.390384154,24.20893031,23.84722514,528.733125,32.13367609
1552,Study Loan,17789,23,760.89,36,735,42,7355.17,Government Payroll,Male,Married ANC,44,RURAL DEVELOPMENT AND LAND REFORM,PROJET COORDINATOR,42463.97,0,"(41.0, 44.0]","(35000.0, 10000000000.0]",777,2.418242102,55.73504049,23.34851488,943.6437778,22.86503856
1553,Study Loan,35520,23,1457.94,36,735,42,14719.34,Government Payroll,Male,Married COP,50,NATIONAL DEPARTMENT OF CORRECTIONAL SERVICES,SECURITY OFFICER,21183.94,0,"(49.0, 52.0]","(17000.0, 25000.0]",777,2.412987743,14.52008993,24.34644331,415.3713725,45.65552699
1554,Study Loan,14299,23,623.35,36,735,42,5894.76,Government Payroll,Female,Single,37,Sap,Constable Police Officer,18350.69,0,"(31.0, 41.0]","(17000.0, 25000.0]",777,2.425302251,29.39167134,22.90221831,482.9128947,18.37917738
1555,Study Loan,12500,23,552.69,36,735,42,5149.82,Government Payroll,Female,Single,30,Eastern Cape Department Health,other,22238.19,0,"(0.0, 31.0]","(17000.0, 25000.0]",777,2.426798063,40.16361141,22.57580957,717.3609677,16.06683805
1556,Study Loan,9150,23,423.03,36,735,42,3831.71,Government Payroll,Female,Single,51,KZN PROVINCIAL GOVERNMENT OF SOCIAL DEVELOPMENT,CHILD & YOUTH CARE WORKER,24040.94,0,"(49.0, 52.0]","(17000.0, 25000.0]",777,2.387344725,56.69631866,21.57866189,462.3257692,11.76092545
1557,Study Loan,41000,23,1680.23,36,735,42,17240.87,Government Payroll,Female,Married ANC,48,Limpopo Province Education Department,Deputy principal,41262.84,0,"(44.0, 49.0]","(35000.0, 10000000000.0]",777,2.377932324,24.54324512,24.3869072,842.0987755,52.69922879
1558,Study Loan,10380,23,485.37,36,735,42,2911.2,Government Payroll,Male,Single,39,NATIONAL DEPARTMENT OF HOME AFFAIRS,ADMIN CLERK,19632.69,0,"(31.0, 41.0]","(17000.0, 25000.0]",777,3.564315638,40.36575035,21.34177684,490.81725,13.34190231
1559,Study Loan,36759.96,23,1512.81,36,735,42,15453.97,Government Payroll,Female,Single,55,Limpopo Province Education Department,Teacher,28833.19,0,"(52.0, 100.0]","(25000.0, 30000.0]",777,2.378520308,19.04676941,24.28307383,514.8783929,47.24930591
1560,Study Loan,12780,23,565.79,36,735,42,5341.39,Government Payroll,Female,Widowed,60,Eastern Cape Education Department,DIP FINANCE,65184.4,0,"(52.0, 100.0]","(35000.0, 10000000000.0]",777,2.392187766,115.0062633,22.54803366,1068.596721,16.42673522
1561,Study Loan,50000,23,2034.35,36,735,42,20990.12,Government Payroll,Male,Single,52,KZN PROVINCIAL GOVERNMENT OF EDUCATION,Teacher,28146.19,0,"(49.0, 52.0]","(25000.0, 30000.0]",777,2.38195961,13.8286732,24.56579949,531.0601887,64.26735219
1562,Study Loan,8246,23,385.57,36,735,42,3387.75,Government Payroll,Female,Single,40,Eastern Cape Department Health,ADMIN CLERK,17284.94,0,"(31.0, 41.0]","(17000.0, 25000.0]",777,2.433345629,44.71360944,21.33119487,421.5839024,10.59897172
1563,Study Loan,19590,23,830.75,36,735,42,8070.14,Government Payroll,Male,Single,26,NATIONAL DEPARTMENT JUSTICE CONSTITUTIONAL DEVELOPMENT,other,19590,0,"(0.0, 31.0]","(17000.0, 25000.0]",777,2.427166423,23.55275023,23.55275023,725.5555556,25.17994859
1564,Study Loan,45460,23,1845.49,36,735,42,18730.45,Government Payroll,Male,Married ANC,49,Limpopo Province Education Department,Deputy principal,39432.6,0,"(44.0, 49.0]","(35000.0, 10000000000.0]",777,2.42693438,21.35543653,24.61968383,788.652,58.43187661
1565,Study Loan,36000,23,1474.23,36,735,42,14825.51,Government Payroll,Female,Single,36,Kwa-Zulu Natal Government Health,DATA CAPTURE,13929.69,0,"(31.0, 41.0]","(12000.0, 17000.0]",777,2.42808321,9.442385255,24.40297445,376.4781081,46.27249357
1566,Study Loan,10000,23,457.29,36,735,42,4215.45,Government Payroll,Male,Single,51,Eastern Cape Department Health,MEDICAL ORTHOTIST & PROSTHETIST,29567.87,0,"(49.0, 52.0]","(25000.0, 30000.0]",777,2.371663366,64.51781623,21.82024482,568.6128846,12.85347044
1567,Study Loan,13500,23,595.83,36,735,42,5702.63,Government Payroll,Female,Married ANC,48,Eastern Cape Education Department,EDUCATOR,27234.94,0,"(44.0, 49.0]","(25000.0, 30000.0]",777,2.366913702,45.63265922,22.61950639,555.815102,17.35218509
1568,Study Loan,12456.11,23,553.59,36,735,42,5226.48,Government Payroll,Female,Single,30,KZN PROVINCIAL GOVERNMENT OF EDUCATION,other,25000,0,"(0.0, 31.0]","(17000.0, 25000.0]",777,2.382813516,45.07834617,22.46003354,806.4516129,16.01042416
1569,Study Loan,27890,23,1162.64,36,735,42,11717.69,Government Payroll,Male,Married,56,Western Cape Education,Teacher,29384.19,0,"(52.0, 100.0]","(25000.0, 30000.0]",777,2.379958852,25.25195937,23.96789385,515.5121053,35.84832905
1570,Study Loan,26210,23,1096.31,36,735,42,11009.8,Government Payroll,Female,Single,43,Kwa-Zulu Natal Government Health,Professional Nurse,16608.44,0,"(41.0, 44.0]","(12000.0, 17000.0]",777,2.380390162,15.13559523,23.88568408,377.4645455,33.68894602
1571,Study Loan,36451.68,23,1500.67,36,735,42,15324.96,Government Payroll,Female,Single,49,GAUTENG DEPARTMENT OF HEALTH,Professional Nurse,17530.71,0,"(44.0, 49.0]","(17000.0, 25000.0]",777,2.378427192,11.67414279,24.27409484,350.6142,46.85305913
1572,Study Loan,25000,23,1047.94,36,735,42,10479.08,Government Payroll,Female,Widowed,52,Sap,ADMIN OFFICER,25645.25,0,"(49.0, 52.0]","(25000.0, 30000.0]",777,2.385477973,24.44872919,23.83358438,483.8726415,32.13367609
1573,Study Loan,8500,23,396.93,36,735,42,3542.54,Government Payroll,Male,Married COP,57,GAUTENG DEPARTMENT OF HEALTH,NURSE,48356.94,0,"(52.0, 100.0]","(35000.0, 10000000000.0]",777,2.398731212,121.5212223,21.3605408,833.7403448,10.92544987
1574,Study Loan,12075,23,535.96,36,735,42,4972.78,Government Payroll,Female,Married COP,60,Northern Cape Department Education,Principal,38808.47,0,"(52.0, 100.0]","(35000.0, 10000000000.0]",777,2.427731021,72.27441523,22.48770858,636.2044262,15.52056555
1575,Study Loan,42800,23,1742.11,36,735,42,17668.94,Government Payroll,Female,Single,62,Eastern Cape Education Department,Teacher,27234.94,0,"(52.0, 100.0]","(25000.0, 30000.0]",777,2.422192718,15.62433811,24.55381473,432.3006349,55.01285347
1576,Study Loan,30000,23,1248.81,36,735,42,12710.06,Government Payroll,Female,Married,48,Eastern Cape Education Department,Teacher,28962.58,0,"(44.0, 49.0]","(25000.0, 30000.0]",777,2.36014935,23.17358639,24.00364855,591.0730612,38.56041131
1577,Study Loan,35490,23,1466.09,36,735,42,15042.44,Government Payroll,Male,Married,50,Limpopo Province Education Department,Teacher,30663.19,0,"(49.0, 52.0]","(30000.0, 35000.0]",777,2.35916785,20.90068776,24.19074494,601.2390196,45.61696658
1578,Study Loan,32819.37,23,1358.04,36,735,42,13823.11,Government Payroll,Female,Married ANC,52,Eastern Cape Education Department,Teacher,33332.84,0,"(49.0, 52.0]","(30000.0, 35000.0]",777,2.374067481,24.52675418,24.14893601,628.9215094,42.18428021
1579,Study Loan,8500,23,396.93,36,735,42,3542.54,Government Payroll,Female,Married COP,33,Northern Cape Department Education,Teacher,26350,0,"(31.0, 41.0]","(25000.0, 30000.0]",777,2.398731212,66.21767648,21.3605408,775,10.92544987
1580,Study Loan,10000,23,456.11,36,735,42,4173.03,Government Payroll,Male,Single,34,Department Social Development,Messenger,16412.19,0,"(31.0, 41.0]","(12000.0, 17000.0]",777,2.395766202,35.90424624,21.87657238,468.9197143,12.85347044
1581,Study Loan,8000,23,376.07,36,735,42,3291.62,Government Payroll,Female,Married ANC,48,Limpopo Province Education Department,Teacher,33436.84,0,"(44.0, 49.0]","(30000.0, 35000.0]",777,2.429676063,88.67541836,21.2162198,682.3844898,10.28277635
1582,Study Loan,9790,23,446.44,36,735,42,4034.92,Government Payroll,Male,Single,33,Northern Cape Department Health,ADMIN CLERK,16593.69,0,"(31.0, 41.0]","(12000.0, 17000.0]",777,2.425717061,37.08584391,21.88002861,488.0497059,12.58354756
1583,Study Loan,19551,23,829.67,36,735,42,8070.73,Government Payroll,Female,Married,56,KZN PROVINCIAL GOVERNMENT OF EDUCATION,Deparmental Head,34301.97,0,"(52.0, 100.0]","(30000.0, 35000.0]",777,2.422157332,41.29434071,23.53642241,601.7889474,25.12982005
1584,Study Loan,27260,23,1132.55,36,735,42,11265.11,Government Payroll,Female,Married,54,Limpopo Province Education Department,Teacher,28833.19,0,"(52.0, 100.0]","(25000.0, 30000.0]",777,2.419646178,25.4361872,24.0483437,524.2398182,35.03856041
1585,Study Loan,39631,23,1618.61,36,735,42,16392.74,Government Payroll,Male,Married ANC,54,KZN PROVINCIAL GOVERNMENT OF EDUCATION,Teacher,26727.19,0,"(52.0, 100.0]","(25000.0, 30000.0]",777,2.417447148,16.50223819,24.46947105,485.9489091,50.93958869
1586,Study Loan,24196,23,1011.05,36,735,42,9954.88,Government Payroll,Male,Married ANC,52,Sap,SERGEANT,21093.86,0,"(49.0, 52.0]","(17000.0, 25000.0]",777,2.430322583,20.8427054,23.90790969,397.9973585,31.10025707
1587,Study Loan,34530,23,1414.09,36,735,42,14130.4,Government Payroll,Male,Married ANC,57,Gauteng Department Education,DEPUTY PRINSIPAL,52966.35,0,"(52.0, 100.0]","(35000.0, 10000000000.0]",777,2.443494629,37.42966878,24.40127483,913.212931,44.38303342
1588,Study Loan,69270,23,2773.2,36,735,42,28318.18,Government Payroll,Female,Married,47,Gauteng Department Education,Teacher,28010.94,0,"(44.0, 49.0]","(25000.0, 30000.0]",777,2.446045401,10.09694326,24.96936054,583.56125,89.03598972
1589,Study Loan,20000,23,853.55,36,735,42,8479.17,Government Payroll,Female,Single,56,Eastern Cape Department Health,Professional,23394.5,0,"(52.0, 100.0]","(17000.0, 25000.0]",777,2.358443286,27.37639693,23.40413083,410.4298246,25.70694087
1590,Study Loan,7000,23,338.59,36,735,42,2942.36,Government Payroll,Female,Widowed,57,NORTH WEST EDUCATION AND SPORTS DEVELOPMENT,EDUCATOR,29384.19,0,"(52.0, 100.0]","(25000.0, 30000.0]",777,2.378234399,86.52843134,20.61309226,506.6239655,8.997429306
1591,Study Loan,7418,23,354.26,36,735,42,3088.37,Government Payroll,Female,Married COP,38,KZN PROVINCIAL GOVERNMENT OF EDUCATION,Teacher,25143.44,0,"(31.0, 41.0]","(25000.0, 30000.0]",777,2.401136801,70.77475652,20.8804819,644.7035897,9.53470437
1592,Study Loan,11161.58,23,501.95,36,735,42,4661.28,Government Payroll,Female,Single,32,"DEPARTMENT OF AGRICULTURE, FORESTRY AND FISHERIES",SENIOR PROJECT OFFICER,26399.25,0,"(31.0, 41.0]","(25000.0, 30000.0]",777,2.394017519,52.48881599,22.19222587,799.9772727,14.34650386
1593,Study Loan,7500,23,357.47,36,735,42,3122.15,Government Payroll,Male,Single,45,Department Higher Education & Training,SENIOR LECTURER,26573.25,0,"(44.0, 49.0]","(25000.0, 30000.0]",777,2.401421642,74.12963428,20.92225291,577.6793478,9.640102828
1594,Study Loan,12950,23,574.35,36,735,42,5479.54,Government Payroll,Female,Single,57,NATIONAL DEPARTMENT OF HEALTH,DEPUTY DIRECTOR,59767.4,0,"(52.0, 100.0]","(35000.0, 10000000000.0]",777,2.362905845,103.880073,22.50803859,1030.472414,16.64524422
1595,Study Loan,30030,23,1250,36,735,42,12722.62,Government Payroll,Male,Married,56,INTERNATIONAL RELATIONS AND COOPERATION,PROTOCOL,40214.19,0,"(52.0, 100.0]","(35000.0, 10000000000.0]",777,2.360177371,32.14563549,24.00479616,705.5121053,38.59897172
1596,Study Loan,32500,23,1345.42,36,735,42,13686.98,Government Payroll,Female,Married ANC,49,Limpopo Province Education Department,Teacher,28853.94,0,"(44.0, 49.0]","(25000.0, 30000.0]",777,2.374345959,21.43011839,24.1380847,577.0788,41.77377892
1597,Study Loan,13000,23,574.47,36,735,42,5434.26,Government Payroll,Female,Divorced,51,Sap,SERGEANT,18980.5,0,"(49.0, 52.0]","(17000.0, 25000.0]",777,2.391789905,32.98260552,22.59023059,365.0096154,16.70951157
1598,Study Loan,15344,23,666.95,36,735,42,6419.03,Government Payroll,Female,Single,48,Limpopo Province Education Department,Teacher,28833.19,0,"(44.0, 49.0]","(25000.0, 30000.0]",777,2.390019984,43.16668912,22.97177932,588.432449,19.72236504
1599,Study Loan,35000,23,1437.5,36,735,42,14503.35,Government Payroll,Female,Single,38,Department Higher Education & Training,LECTURER,25617.94,0,"(31.0, 41.0]","(25000.0, 30000.0]",777,2.413069183,17.80878693,24.33090024,656.8702564,44.98714653
1600,Study Loan,33415,23,1375.23,36,735,42,13845.96,Government Payroll,Female,Single,49,Gauteng Department Education,EDUCATOR,26708.69,0,"(44.0, 49.0]","(25000.0, 30000.0]",777,2.413165056,19.40714125,24.28009853,534.1738,42.94987147
1601,Study Loan,18500,23,788.83,36,735,42,7651.4,Government Payroll,Female,Widowed,48,KZN PROVINCIAL GOVERNMENT OF EDUCATION,Teacher,30604.6,0,"(44.0, 49.0]","(30000.0, 35000.0]",777,2.417542209,38.74833825,23.42276186,624.5836735,23.77892031
1602,Study Loan,32270,23,1328.63,36,735,42,13313.78,Government Payroll,Female,Married ANC,44,Department Labour,CLIENT SERVICE OFFICER,18718.22,0,"(41.0, 44.0]","(17000.0, 25000.0]",777,2.423622471,14.077766,24.26990967,415.9604444,41.4781491
1603,Study Loan,71330.8,23,2862.39,36,735,42,29468.23,Government Payroll,Female,Married,56,Eastern Cape Education Department,DEPARTMENTAL HEAD,31788.35,0,"(52.0, 100.0]","(30000.0, 35000.0]",777,2.420517944,11.10164875,24.91131142,557.6903509,91.6848329
1604,Study Loan,5136,23,263.27,36,735,42,2094.42,Government Payroll,Male,Married,36,LIMPOPO PROVINCE HEALTH,admin,16991.35,0,"(31.0, 41.0]","(12000.0, 17000.0]",777,2.451059931,64.29541757,19.43466909,459.2256757,6.601542416
1605,Study Loan,26500,23,1102.08,36,735,42,10928.46,Government Payroll,Female,Single,35,Northern Cape Department Health,DATA CAPTURE,16593.69,0,"(31.0, 41.0]","(12000.0, 17000.0]",777,2.424639461,15.04305218,24.02364289,460.9358333,34.06169666
1606,Study Loan,11900,23,528.55,36,735,42,4880.86,Government Payroll,Male,Married,33,Eastern Cape Department Health,other,22392.44,0,"(31.0, 41.0]","(17000.0, 25000.0]",777,2.437595507,42.28578982,22.47191011,658.6011765,15.29562982
1607,Study Loan,15781.64,23,679.73,36,735,42,6441.34,Government Payroll,Male,Single,52,FREE STATE ADMINISTRATION PUBLIC WORKS,SECURITY OFFICER,7998.43,0,"(49.0, 52.0]","(0.0, 12000.0]",777,2.449675118,11.74978332,23.18340605,150.9137736,20.28488432
